location_type,name,state_name,district_name,sub_district_name,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,source
urban_local_body,Etah,Uttar Pradesh,Etah,Etah,9,138,1008,,lgd
urban_local_body,Etawah,Uttar Pradesh,,Etawah,9,,838,,lgd
urban_local_body,Etmadpur,Uttar Pradesh,Agra,Etmadpur,9,118,765,,lgd
urban_local_body,Faridpur,Uttar Pradesh,Bareilly,Faridpur,9,130,789,,lgd
urban_local_body,Farrukhabad,Uttar Pradesh,,Farrukhabad,9,,832,,lgd
urban_local_body,Fatehpur(Fatehpur),Uttar Pradesh,Fatehpur,Fatehpur,9,142,878,,lgd
urban_local_body,Fatehpur Sikri,Uttar Pradesh,Agra,Kiraoli,9,118,767,,lgd
urban_local_body,Gajralua,Uttar Pradesh,Amroha,,9,154,,,lgd
urban_local_body,Gangoh,Uttar Pradesh,Saharanpur,Nakur,9,177,703,,lgd
urban_local_body,Ganj Dundwara,Uttar Pradesh,Kasganj,Patiyali,9,633,1012,,lgd
urban_local_body,Garhmukteshwar,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Gaura Barhaj,Uttar Pradesh,,Barhaj,9,,961,,lgd
urban_local_body,Gauriganj,Uttar Pradesh,Amethi,Gauriganj,9,640,913,,lgd
urban_local_body,Ghatampur,Uttar Pradesh,Kanpur Nagar,Ghatampur,9,157,850,,lgd
urban_local_body,Ghazipur,Uttar Pradesh,Ghazipur,Ghazipur,9,146,989,,lgd
urban_local_body,Gola Gokarannath,Uttar Pradesh,Kheri,Gola Gokaran Nath,9,159,799,,lgd
urban_local_body,Gonda,Uttar Pradesh,Gonda,Gonda,9,147,928,,lgd
urban_local_body,Gopi Ganj,Uttar Pradesh,Bhadohi,Gyanpur,9,179,998,,lgd
urban_local_body,Gulaothi,Uttar Pradesh,Bulandshahr,Bulandshahr,9,134,746,,lgd
urban_local_body,Gursahaiganj,Uttar Pradesh,Kannauj,Chhibramau,9,155,833,,lgd
urban_local_body,Gursarai,Uttar Pradesh,Jhansi,Garautha,9,153,857,,lgd
urban_local_body,Haldaur,Uttar Pradesh,Bijnor,Bijnor,9,132,713,,lgd
urban_local_body,Hamirpur,Uttar Pradesh,Hamirpur,,9,149,,,lgd
urban_local_body,Hapur,Uttar Pradesh,,Hapur,9,,740,,lgd
urban_local_body,Hardoi,Uttar Pradesh,Hardoi,Hardoi,9,150,811,,lgd
urban_local_body,Hasanpur,Uttar Pradesh,Amroha,,9,154,,,lgd
