stateCode,stateNameEnglish,stateNameLocal,stateCensus2011Code,localBodyCode,localBodyNameEnglish,localBodyNameLocal,localBodyCensus2011Code,localBodyTypeCode,localBodyTypeName,entityCode,entityName,entityType,coverageType,date_updated
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249037,Hathras,Hathras,800780,5,Municipality,940137,Balapatti Adaiya,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249012,Jahangirabad,Jahangirabad,800756,5,Municipality,748,Anupshahr,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249174,Jalalabad,Jalalabad,800892,5,Municipality,796,Jalalabad,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249399,Jalalpur,Jalalpur,801115,5,Municipality,121,Ambedkar Nagar,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249294,Jalaun,Jalaun,801011,5,Municipality,852,Jalaun,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249101,Jalesar,Jalesar,801265,5,Municipality,1009,Jalesar,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249261,Jaswantnagar,Jaswantnagar,800980,5,Municipality,139,Etawah,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249505,Jaunpur,Jaunpur,801215,5,Municipality,201952,Adampur Akabar,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,263354,Jhinjhak,Jhinjhak,800994,5,Municipality,844,Derapur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249086,Kaasganj,Kaasganj,801269,5,Municipality,1010,Kasganj,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249248,Kaimganj,Kaimganj,800966,5,Municipality,830,Kaimganj,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249130,Kakrala,Kakrala,800848,5,Municipality,783,Dataganj,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249295,Kalpi,Kalpi,801012,5,Municipality,853,Kalpi,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249020,Khair,Khair,800764,5,Municipality,752,Khair,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249188,Khairabad,Khairabad,800906,5,Municipality,804,Sitapur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249433,Khalilabad,Khalilabad,801149,5,Municipality,940628,Aghaura,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248899,Khatauli,Khatauli,800656,5,Municipality,710,Khatauli,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,297023,Khekada,Khekada,000000,5,Municipality,124,Baghpat,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,274820,Khoda Makanpur,Khoda Makanpur,000000,5,Municipality,739,Ghaziabad,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249018,Khurja,Khurja,800762,5,Municipality,751,Khurja,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248908,Kiratpur,Kiratpur,800663,5,Municipality,712,Najibabad,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249299,Konch,Konch,801016,5,Municipality,855,Konch,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249041,Kosi Kalan,Kosi Kalan,800784,5,Municipality,761,Chhata,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,297024,Kushinagar,Kushinagar,000000,5,Municipality,189262,Abhnayakpur,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249191,Laharpur,Laharpur,800909,5,Municipality,805,Laharpur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249182,Lakhimpur,Lakhimpur,800900,5,Municipality,801,Lakhimpur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249318,Lalitpur,Lalitpur,801035,5,Municipality,153142,Jug Pura,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248985,Loni,Loni,800733,5,Municipality,119690,Agraula,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249441,Maharajganj,महाराजगंज,801157,5,Municipality,184394,Anarutia,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249194,Mahmudabad,Mahmudabad,800912,5,Municipality,138667,Lailkalan,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249331,Mahoba,Mahoba,801048,5,Municipality,870,Mahoba,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249106,Mainpuri,Mainpuri,800824,5,Municipality,126438,Akudeya Dehat,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249359,Manjhanpur,Manjhanpur,801077,5,Municipality,885,Sirathu,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249099,Marehra,Marehra,801263,5,Municipality,138,Etah,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249327,Maudaha,Maudaha,801044,5,Municipality,154216,Sichauli,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249488,Maunath Bhanjan,मऊनाथ भंजन,801200,5,Municipality,196921,Achhar,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249308,Mauranipur,Mauranipur,801025,5,Municipality,859,Mauranipur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248961,Mawana,Mawana,800713,5,Municipality,733,Mawana,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248945,Milak,Milak,800697,5,Municipality,728,Milak,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249540,Mirzapur-Cum-Vindhyachal,Mirzapur-Cum-Vindhyachal,801244,5,Municipality,1000,Mirzapur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249187,Misrikh Cum Neemsar,Misrikh Cum Neemsar,800905,5,Municipality,803,Misrikh,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248981,Modinagar,Modinagar,800730,5,Municipality,119637,Sikri Khurd,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249514,Mohammadabad(Gazipur),Mohammadabad(Gazipur),801224,5,Municipality,990,Mohammadabad,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249180,Mohammadi,Mohammadi,800898,5,Municipality,159,Kheri,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249474,Mubarakpur,Mubarakpur,801188,5,Municipality,966,Azamgarh,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249503,Mungra Badshahpur,Mungra Badshahpur,801213,5,Municipality,201240,Bahorikpur,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248983,Muradnagar,Muradnagar,800732,5,Municipality,119607,Sahbiswa,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248895,Muzaffarnagar,Muzaffarnagar,800652,5,Municipality,111039,Almaspur (Ct),Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248915,Nagina,Nagina,800668,5,Municipality,714,Nagina,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248905,Najibabad,Najibabad,800661,5,Municipality,712,Najibabad,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248876,Nakur,Nakur,800633,5,Municipality,703,Nakur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249408,Nanpara,Nanpara,801123,5,Municipality,919,Nanpara,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249436,Nautanwa,Nautanwa,801152,5,Municipality,944,Nautanwa,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,301389,Nawabganj (Bara Banki),Nawabganj,000000,5,Municipality,129,Bara Banki,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249154,Nawabganj(Bareilly),Nawabganj(Bareilly),800871,5,Municipality,130,Bareilly,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249422,Nawabganj(Gonda),Nawabganj(Gonda),801137,5,Municipality,930,Tarabganj,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248920,Nehtaur,Nehtaur,800673,5,Municipality,715,Dhampur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248923,Noorpur,Noorpur,800676,5,Municipality,716,Chandpur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249297,Orai,Orai,801014,5,Municipality,151,Jalaun,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249452,Padrauna,Padrauna,801167,5,Municipality,188632,Ahirauli Buzurg,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249176,Palia Kalan,Palia Kalan,800895,5,Municipality,798,Palia,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249198,Pihani,Pihani,800916,5,Municipality,809,Shahabad,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249160,Pilibhit,Pilibhit,800877,5,Municipality,790,Pilibhit,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248990,Pilkhuwa,Pilkhuwa,800736,5,Municipality,740,Hapur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249167,Powayan,Powayan,800884,5,Municipality,793,Powayan,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249518,Pt Deen Dayal Nagar(Mughalsarai),Pt Deen Dayal Nagar(Mughalsarai),801227,5,Municipality,993,Chandauli,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249279,Pukhrayan,Pukhrayan,801000,5,Municipality,149673,Ahrauli Shekh (Ct),Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249165,Puranpur,Puranpur,800882,5,Municipality,792,Puranpur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249241,Rae Bareli,Rae Bareli,800959,5,Municipality,825,Rae Bareli,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248943,Rampur,Rampur,800695,5,Municipality,940600,Bagh Hazara Non Z A Gair Abaad,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249495,Rasra,Rasra,801204,5,Municipality,977,Rasra,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249326,Rath,Rath,801042,5,Municipality,865,Rath,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249547,Robertsganj,Robertsganj,801249,5,Municipality,213521,Amarati,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249388,Rudauli,Rudauli,801105,5,Municipality,140,Ayodhya,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249123,Sahaswan,Sahaswan,800841,5,Municipality,781,Sahaswan,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248934,Sambhal,Sambhal,800686,5,Municipality,721,Sambhal,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249301,Samthar,Samthar,801018,5,Municipality,856,Moth,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249202,Sandi,Sandi,800920,5,Municipality,812,Bilgram,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248955,Sardhana,Sardhana,800707,5,Municipality,732,Sardhana,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248875,Sarsawan,Sarsawan,800632,5,Municipality,703,Nakur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248921,Seohara,Seohara,800674,5,Municipality,715,Dhampur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249197,Shahabad,Shahabad,800915,5,Municipality,139145,Baburhai,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249501,Shahganj,Shahganj,801211,5,Municipality,981,Shahganj,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249071,Shamsabad,Shamsabad,800811,5,Municipality,769,Fatehabad,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248918,Sherkot,Sherkot,800671,5,Municipality,715,Dhampur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249015,Shikarpur,Shikarpur,800759,5,Municipality,750,Shikarpur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249008,Siana,Siana,800752,5,Municipality,747,Siana,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249427,Siddharth Nagar (Tetri Bazar),Siddharth Nagar (Tetri Bazar),801141,5,Municipality,176484,Barago,Village,Full,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249003,Sikandrabad,Sikandrabad,800746,5,Municipality,745,Sikandrabad,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249033,Sikandra Rao,Sikandra Rao,800776,5,Municipality,758,Sikandra Rao,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249438,Siswa Bazar,Siswa Bazar,801154,5,Municipality,945,Nichlaul,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249189,Sitapur,Sitapur,800907,5,Municipality,804,Sitapur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249084,Soron,Soron,801267,5,Municipality,1010,Kasganj,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248939,Suar,Suar,800691,5,Municipality,176,Rampur,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249404,Sultanpur,Sultanpur,801119,5,Municipality,915,Sultanpur,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248940,Tanda,टांडा,800692,5,Municipality,176,Rampur,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249396,Tanda (Ambedkar Nagar),टांडा,801113,5,Municipality,907,Tanda,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,248925,Thakurdwara,Thakurdwara,800678,5,Municipality,717,Thakurdwara,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249170,Tilhar,Tilhar,800887,5,Municipality,794,Tilhar,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249125,Ujhani,Ujhani,800843,5,Municipality,782,Budaun,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249223,Unnao,Unnao,800940,5,Municipality,816,Unnao,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249417,Utraula,Utraula,801132,5,Municipality,927,Utraula,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,249516,Zamania,Zamania,801226,5,Municipality,991,Zamania,Subistrict,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,301242,Banaras Locomotive Works,बनारस लोकोमोटिव वर्क्स,000000,6,Notified Area Council,187,Varanasi,District,Partial,2024-10-14 08:43:46
9,Uttar Pradesh,UTTAR PRADESH,09,109,Agra,AGRA,000000,1,District Panchayat  ,118,Agra,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,110,Aligarh,ALIGARH,000000,1,District Panchayat  ,119,Aligarh,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,112,Ambedkar Nagar,AMBEDKAR NAGAR,000000,1,District Panchayat  ,121,Ambedkar Nagar,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,584,Amethi,Amethi,000000,1,District Panchayat  ,640,Amethi,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,145,Amroha,AMROHA,000000,1,District Panchayat  ,154,Amroha,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,113,Auraiya,AURAIYA,000000,1,District Panchayat  ,122,Auraiya,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,131,Ayodhya,AYODHYA,000000,1,District Panchayat  ,140,Ayodhya,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,114,Azamgarh,AZAMGARH,000000,1,District Panchayat  ,123,Azamgarh,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,115,Baghpat,BAGHPAT,000000,1,District Panchayat  ,124,Baghpat,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,116,Bahraich,BAHRAICH,000000,1,District Panchayat  ,125,Bahraich,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,117,Ballia,BALLIA,000000,1,District Panchayat  ,126,Ballia,District,Partial,2026-04-21 06:01:06
9,Uttar Pradesh,UTTAR PRADESH,09,118,Balrampur,BALRAMPUR,000000,1,District Panchayat  ,127,Balrampur,District,Partial,2026-04-21 06:01:06
